contract_type,detail_url,job_type,location,salary,title
Permanent,/jobs/hr-administrator/52109579?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Kingston Upon Thames,"£30,000 - £33,000 per annum, inc benefits",HR Administrator
Permanent,/jobs/business-process-improvement-specialist/52234196?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Leicester,"£40,000 - £45,000 per annum",Business Process Improvement Specialist
Temporary,/jobs/senior-systems-control-officer/52204384?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Bexleyheath,"£19.25 - £23.92 per hour, inc benefits",Senior Systems Control Officer
Permanent,/jobs/corporate-finance-analyst/52092687?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Chelmsford,"£40,000 - £45,000 per annum",Corporate Finance Analyst
Temporary,/jobs/hr-systems-data-partner/52110196?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Dundee,"£140 - £200 per day, inc benefits",HR Systems & Data Partner
Contract,/jobs/network-engineer-financial-services-sector/52006263?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Milton Keynes,£550 per day,Network Engineer - Financial Services Sector
Permanent,/jobs/senior-network-consultant-cloud/52017925?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Southampton,"£50,000 - £70,000 per annum, inc benefits, pro-rata",Senior Network Consultant (Cloud)
Permanent,/jobs/hr-systems-data-partner/52110127?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Dundee,"£29,000 - £36,000 per annum, inc benefits",HR Systems & Data Partner
Permanent,/jobs/cyber-security-analyst/52162368?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Tyne and Wear,"£35,000 - £45,000 per annum, negotiable",Cyber Security Analyst
Permanent,/jobs/solutions-consultant-pre-sales/52137656?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Central London,"£55,000 - £65,000 per annum",Solutions Consultant Pre-Sales
Permanent,/jobs/performance-marketing-analyst/52128167?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Leeds,"£30,000 - £35,000 per annum",Performance Marketing Analyst
Permanent,/jobs/resource-planning-manager/52178751?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Manchester,"£55,000 - £60,000 per annum, inc benefits",Resource Planning Manager
Contract,/jobs/senior-test-analyst/52214209?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,London,£420 - £460 per day,Senior Test Analyst
Permanent,/jobs/network-security-engineer/52205181?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Manchester,"£35,000 - £38,000 per annum",Network & Security Engineer
Permanent,/jobs/senior-payroll-analyst/52147383?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Peterborough,Salary negotiable,Senior Payroll Analyst
Permanent,/jobs/insight-researcher-analyst/52092897?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,"Theale, Reading","£35,000 - £38,000 per annum",Insight Researcher / Analyst
Permanent,/jobs/service-desk-analyst/52189904?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,London,"£30,000 - £34,000 per annum",Service Desk Analyst
Contract,/jobs/business-process-specialist/52028592?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,London,Salary negotiable,Business Process Specialist
Permanent,/jobs/pension-project-analyst/52117768?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,London,"£40,000 - £50,000 per annum",Pension Project Analyst
Permanent,/jobs/hr-systems-advisor/52234644?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Central London,"£35,000 - £35,313 per annum",HR Systems Advisor
Permanent,/jobs/e-billing-analyst/51869752?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,London,"£60,000 per annum",E Billing Analyst 
Permanent,/jobs/optimisation-manager/52217614?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,City of London,Competitive salary,Optimisation manager
Permanent,/jobs/customer-service-analyst/52122079?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Oxford,"£24,000 - £28,600 per annum",Customer Service Analyst
Permanent,/jobs/operations-analyst-commodities/52010180?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,London,Salary negotiable,Operations Analyst Commodities
Contract,/jobs/dynamics-365-f-o-consultant-remote-based/52093290?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,London,Salary negotiable,Dynamics 365 F&O Consultant - Remote based
Contract,/jobs/senior-business-analyst/52231505?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Taunton,£600 per day,Senior Business Analyst
Permanent,/jobs/business-intelligence-business-partner-housing/52118457?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Maidstone,"£49,000 per annum",Business Intelligence Business Partner (Housing)
Contract,/jobs/devops-engineer-aws-terraform-jenkins-python/52253272?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Manchester,£450 - £550 per day,"DevOps Engineer - AWS, Terraform, Jenkins, Python"
Permanent,/jobs/infrastructure-services-analyst/52189004?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,North Humberside,"£35,000 per annum",Infrastructure Services Analyst
Permanent,/jobs/operations-manager/52041024?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Bracknell,"£30,000 - £50,000 per annum",Operations Manager
Contract,/jobs/network-engineer/52036823?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Surrey,£450 - £470 per day,Network Engineer
Permanent,/jobs/control-enablement-analyst/52013755?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,Bristol,"£23,023 - £28,779 per annum",Control Enablement Analyst
Permanent,/jobs/insight-executive/52104960?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D71,full-time,London,"£29,000 - £30,000 per annum",Insight Executive
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Permanent,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Loughborough,Competitive salary,Risk Data Analyst
Permanent,/jobs/operations-analyst-commodities/52010180?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,Salary negotiable,Operations Analyst Commodities
Permanent,/jobs/senior-java-engineer/52226691?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,Competitive salary,Senior Java Engineer
Permanent,/jobs/infrastructure-services-analyst/52189004?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,North Humberside,"£35,000 per annum",Infrastructure Services Analyst
Permanent,/jobs/it-support-analyst/52230847?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Basildon,"£28,000 - £32,000 per annum",IT Support Analyst
Permanent,/jobs/network-support-technician/52135765?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Edinburgh,"£32,000 - £36,000 per annum",Network Support Technician
Contract,/jobs/employee-relations/52206493?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Samlesbury,£28 per hour,Employee Relations
Permanent,/jobs/product-manager/52084551?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Abingdon,"£30,000 - £35,000 per annum",Product Manager
Contract,/jobs/operations-agile-delivery-lead/52029724?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Manchester,£500 - £600 per day,Operations/Agile Delivery Lead
Permanent,/jobs/operations-administrator-greentech-drones-italian-speaking/52086043?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Colchester,"£25,000 - £28,000 per annum","Operations Administrator GreenTech, Drones} Italian speaking"
Permanent,/jobs/finance-systems-support-analyst/51725899?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Oldbury,Competitive salary,Finance Systems Support Analyst
Permanent,/jobs/network-infrastructure-engineer/52167361?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,"£55,000 - £65,000 per annum",Network Infrastructure Engineer
Permanent,/jobs/hr-system-manager/52094178?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Newcastle Upon Tyne,Salary negotiable,HR System Manager
Permanent,/jobs/network-engineer/52042236?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Tewkesbury,"£45,000 - £60,000 per annum",Network Engineer
Permanent,/jobs/it-analyst-apprentice/52154439?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Bathgate,"£14,021.28 - £19,056.96 per annum",IT Analyst Apprentice
Permanent,/jobs/project-planning-admin-analyst/52215432?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Hounslow,"£29,000 - £32,500 per annum",Project Planning Admin Analyst
Permanent,/jobs/insurance-operations-analyst-hybrid/52179876?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,City of London,"£40,000 - £45,000 per annum",Insurance Operations Analyst (Hybrid)
Permanent,/jobs/senior-exposure-management-analyst/52207549?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,"£70,000 - £80,000 per annum",Senior Exposure Management Analyst
Contract,/jobs/interim-finance-business-partner/52216549?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Didcot,£400 - £600 per day,Interim Finance Business Partner
Contract,/jobs/interim-finance-business-partner/52215242?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Didcot,£350 - £450 per day,Interim Finance Business Partner
Permanent,/jobs/oracle-fusion-support-analyst/52146024?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,City of London,"£70,000 - £75,000 per annum",Oracle Fusion Support Analyst
Contract,/jobs/azure-data-engineer/52094764?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,£500 - £600 per day,AZURE DATA ENGINEER
Permanent,/jobs/senior-data-scientist/52208220?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Birmingham,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52135759?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Oxford,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52135743?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52128486?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52037152?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Manchester,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52010801?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Birmingham,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/business-systems-support-analyst/52199412?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,"£53,000 - £57,000 per annum",Business Systems Support Analyst
Contract,/jobs/data-scientist/52200769?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,£40 - £45 per hour,Data Scientist
Permanent,/jobs/data-strategist/52136113?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,"£40,000 - £45,000 per annum",Data Strategist
Permanent,/jobs/data-scientist/52081516?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,"£90,000 - £110,000 per annum",Data Scientist
Permanent,/jobs/bi-developer/52092036?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Bristol,Competitive salary,BI Developer
Permanent,/jobs/infrastructure-engineer-jan-2024/52097059?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,London,"£80,000 per annum",Infrastructure Engineer - Jan 2024
Contract,/jobs/data-engineer-bristol-hybrid-outside-ir35-400-500-9-months/52190586?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Bristol,£400 - £500 per day,Data Engineer  Bristol Hybrid  Outside IR35 £400-£500  9 Months
Permanent,/jobs/senior-data-scientist/52135755?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D72,full-time,Birmingham,"£70,000 - £90,000 per annum",Senior Data Scientist
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Permanent,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Loughborough,Competitive salary,Risk Data Analyst
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Permanent,/jobs/senior-data-scientist/52037115?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Oxford,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52010884?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Manchester,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52010813?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Cambridge,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52008203?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£70,000 - £90,000 per annum",Senior Data Scientist
Contract,/jobs/data-scientist/52200769?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,£40 - £45 per hour,Data Scientist
Permanent,/jobs/data-strategist/52136113?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£40,000 - £45,000 per annum",Data Strategist
Permanent,/jobs/data-scientist/52081516?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£90,000 - £110,000 per annum",Data Scientist
Contract,/jobs/data-scientists/52167808?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,"Newport, Gwent",£20 - £20.47 per hour,Data Scientists
Permanent,/jobs/data-scientist/52124522?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£60,000 - £75,000 per annum",Data Scientist
Permanent,/jobs/bi-developer/52092036?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Bristol,Competitive salary,BI Developer
Permanent,/jobs/power-bi-developer/52254749?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£50,000 - £55,000 per annum",Power BI Developer
Contract,/jobs/data-engineer-bristol-hybrid-outside-ir35-400-500-9-months/52190586?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Bristol,£400 - £500 per day,Data Engineer  Bristol Hybrid  Outside IR35 £400-£500  9 Months
Permanent,/jobs/associate-director-data-science/52247566?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£80,000 - £100,000 per annum",Associate Director Data Science
Permanent,/jobs/senior-data-scientist/52135755?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Birmingham,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52135749?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Manchester,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52128505?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Cambridge,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52128501?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Oxford,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52128488?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Manchester,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52037150?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Birmingham,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/senior-data-scientist/52010810?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Oxford,"£70,000 - £90,000 per annum",Senior Data Scientist
Permanent,/jobs/junior-business-analyst/52001957?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Birmingham,"£23,000 per annum, OTE, inc benefits",Junior Business Analyst
Permanent,/jobs/associate-data-coach/52004426?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£30,000 - £45,000 per annum",Associate Data Coach
Permanent,/jobs/senior-data-scientist/52161023?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,Salary not specified,Senior Data Scientist
Permanent,/jobs/data-test-engineer-azure-databricks-london-hybrid/52084899?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£65,000 - £80,000 per annum","Data Test Engineer - Azure - Databricks - London, Hybrid"
Permanent,/jobs/data-quality-engineer-azure-databricks-london-hybrid/52054506?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£65,000 - £80,000 per annum","Data Quality Engineer - Azure - Databricks - London, Hybrid"
Contract,/jobs/senior-data-test-lead-aws-python-sql/52034413?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,£550 - £600 per day,"Senior Data Test Lead - AWS, Python, SQL"
Permanent,/jobs/lead-data-scientist/52241366?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Leicester,"£60,000 - £75,000 per annum",Lead Data Scientist
Permanent,/jobs/data-integration-engineering-lead/52211923?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Swindon,"£55,000 - £65,000 per annum, inc benefits, pro-rata",Data & Integration Engineering Lead
Permanent,/jobs/data-quality-engineer-azure-databricks-london-hybrid/52076647?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£65,000 - £80,000 per annum","Data Quality Engineer - Azure - Databricks - London, Hybrid"
Permanent,/jobs/bi-developer/52133664?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Birmingham,"£45,000 - £55,000 per annum",BI Developer
Permanent,/jobs/data-architect-10-bonus-27-pension/52219846?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,County Durham,"£60,000 per annum, inc benefits",Data Architect - 10 bonus / 27 pension
Contract,/jobs/analytics-manager-maternity-cover-12-months/52217683?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Wiltshire,Salary negotiable,Analytics Manager Maternity cover 12 months
Permanent,/jobs/senior-it-continuity-planner-manchester-hybrid-65k/52121527?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,Manchester,"£50,000 - £65,000 per annum, inc benefits",Senior IT Continuity Planner  Manchester  Hybrid  £65k
Contract,/jobs/research-analyst-arabic-english/52181812?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,London,"£27,000 - £35,000 per annum",Research Analyst - Arabic/English
Contract,/jobs/data-scientists/52167755?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D73,full-time,"Newport, Gwent",£15 - £15.81 per hour,Data Scientists
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Permanent,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Loughborough,Competitive salary,Risk Data Analyst
Permanent,/jobs/lead-data-scientist/52247537?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£70,000 - £90,000 per annum",Lead Data Scientist
Permanent,/jobs/associate-director-data-science/52247566?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£80,000 - £100,000 per annum",Associate Director Data Science
Temporary,/jobs/laboratory-analyst-oxford-30000/52052291?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Oxford,"£29,000 - £32,000 per annum","Laboratory Analyst - Oxford - £30,000"
Permanent,/jobs/software-support-engineer/52063597?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Swansea,"£30,000 - £35,000 per annum",Software Support Engineer
Permanent,/jobs/associate-data-coach/52004426?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£30,000 - £45,000 per annum",Associate Data Coach
Contract,/jobs/senior-data-test-lead-aws-python-sql/52034413?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,£550 - £600 per day,"Senior Data Test Lead - AWS, Python, SQL"
Permanent,/jobs/lead-data-scientist/52241366?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Leicester,"£60,000 - £75,000 per annum",Lead Data Scientist
Permanent,/jobs/ifrs9-lead-quantitative-analyst/52195433?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£60,000 - £90,000 per annum",IFRS9 Lead Quantitative Analyst
Permanent,/jobs/data-quality-engineer-azure-databricks-london-hybrid/52076647?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£65,000 - £80,000 per annum","Data Quality Engineer - Azure - Databricks - London, Hybrid"
Permanent,/jobs/power-bi-consultant/52042013?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Manchester,"£38,000 - £45,000 per annum",Power BI Consultant
Permanent,/jobs/bi-developer/52181841?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Birmingham,Competitive salary,BI Developer
Permanent,/jobs/senior-power-bi-developer-london-80k/52093747?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£60,000 - £80,000 per annum",Senior Power BI Developer - London - £80K
Permanent,/jobs/etl-developer/51935884?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Carlisle,"£45,000 - £55,000 per annum",ETL Developer
Permanent,/jobs/senior-product-manager-consultancy-experience/52003879?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Leeds,"£60,000 - £72,000 per annum",Senior Product Manager - Consultancy Experience
Permanent,/jobs/financial-analytics-developer/52200606?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£60,000 - £75,000 per annum",Financial Analytics Developer
Contract,/jobs/sap-gsi-super-key-user/52064918?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Ilford,£25 - £35 per hour,SAP GSI Super / Key USER
Contract,/jobs/research-analyst-arabic-english/52181812?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£27,000 - £35,000 per annum",Research Analyst - Arabic/English
Permanent,/jobs/cloud-data-engineer/52103788?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Newcastle Upon Tyne,"£50,000 - £60,000 per annum",Cloud Data Engineer
Permanent,/jobs/analytics-manager/52092162?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Leicester,"£60,000 - £750,000 per annum",Analytics Manager
Permanent,/jobs/sql-data-engineer/52035774?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£60,000 - £80,000 per annum",SQL Data Engineer
Contract,/jobs/computer-vision-engineer-6-months-2-days-a-week-into-central-london/52183974?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,Salary negotiable,Computer Vision Engineer - 6 Months - 2 Days A Week Into Central London
Permanent,/jobs/junior-business-analyst/52001966?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Manchester,"£23,000 per annum, OTE, inc benefits",Junior Business Analyst
Permanent,/jobs/junior-business-analyst/52001974?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,City of London,"£23,000 per annum, OTE, inc benefits",Junior Business Analyst
Permanent,/jobs/football-data-engineer/52242514?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Newcastle Upon Tyne,"£55,000 - £70,000 per annum, inc benefits",Football Data Engineer
Permanent,/jobs/consumer-research-manager/52053449?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Birmingham,"£30,000 - £40,000 per annum",Consumer Research Manager
